Season,Time_day,Price,Heat_demand
0,2,45.1,26.3
0,2,52.9,25.55
0,2,57.76,24.65
0,2,41.0,24.29
0,2,44.9,25.11
0,2,49.9,25.45
0,2,63.47,27.33
0,2,84.85,28.99
0,3,62.9,29.47
0,3,45.6,29.53
0,3,42.38,29.33
0,3,40.1,26.15
0,3,40.1,21.0
0,3,38.2,16.16
0,0,37.5,17.27
0,0,39.1,18.46
0,0,38.0,18.92
0,0,37.5,21.39
0,0,37.6,26.26
0,0,50.1,34.16
0,1,49.9,40.93
0,1,40.2,40.42
0,1,46.6,39.62
0,2,59.9,36.84
0,2,58.99,34.42
0,2,49.9,32.24
0,2,44.07,31.58
0,2,42.45,31.22
0,2,40.0,31.48
0,2,40.0,32.23
0,2,52.6,34.05
0,2,78.05,35.37
0,3,49.9,36.41
0,3,47.39,36.29
0,3,50.1,35.09
0,3,40.5,31.61
0,3,44.3,24.2
0,3,35.0,19.11
0,0,38.8,20.0
0,0,34.5,21.08
0,0,34.23,21.63
0,0,27.36,24.18
0,0,28.1,29.21
0,0,28.61,38.34
0,1,37.0,45.95
0,1,58.72,45.4
0,1,62.62,44.96
0,2,68.7,41.67
0,2,65.0,38.89
0,2,56.49,36.83
0,2,47.4,35.76
0,2,49.9,35.67
0,2,47.4,36.1
0,2,52.16,36.85
0,2,52.75,38.41
0,2,64.99,39.85
0,3,60.7,40.12
0,3,59.49,40.02
0,3,55.67,38.84
0,3,40.0,35.07
0,3,40.0,26.85
0,3,43.0,21.59
0,0,46.0,18.46
0,0,41.0,19.51
0,0,40.4,20.02
0,0,40.4,22.53
0,0,34.88,27.51
0,0,42.1,36.1
0,1,44.0,43.36
0,1,60.0,42.85
0,1,48.53,42.45
0,2,43.85,39.11
0,2,41.0,36.39
0,2,40.0,34.41
0,2,40.0,33.42
0,2,40.5,33.34
0,2,41.0,33.77
0,2,40.0,34.48
0,2,52.49,35.98
0,2,73.46,37.46
0,3,54.9,37.79
0,3,45.0,37.78
0,3,50.0,36.66
0,3,54.9,33.06
0,3,40.0,25.14
0,3,37.0,20.06
0,0,57.74,17.31
0,0,35.1,18.31
0,0,26.69,18.79
0,0,34.9,21.21
0,0,35.0,26.02
0,0,34.5,34.09
0,1,39.5,41.0
0,1,44.63,40.54
0,1,60.82,40.22
0,2,64.9,36.95
0,2,63.82,34.31
0,2,41.59,32.43
0,2,44.98,31.5
0,2,43.12,31.44
0,2,40.4,31.88
0,2,43.63,32.55
0,2,48.77,33.99
0,2,71.19,35.44
0,3,55.9,35.77
0,3,43.0,35.79
0,3,43.5,34.73
0,3,40.0,31.31
0,3,42.5,23.71
0,3,39.9,18.86
0,0,38.8,16.48
0,0,38.0,17.51
0,0,33.9,17.93
0,0,33.5,20.11
0,0,33.5,24.74
0,0,35.0,32.56
0,1,40.0,40.33
0,1,40.3,39.71
0,1,51.7,39.24
0,2,55.73,36.12
0,2,66.72,33.73
0,2,60.1,31.9
0,2,41.0,30.87
0,2,40.3,30.57
0,2,40.0,31.17
0,2,35.0,31.8
0,2,60.2,33.1
0,2,73.1,34.31
0,3,65.2,34.99
0,3,42.6,34.8
0,3,50.0,33.77
0,3,40.4,30.43
0,3,44.9,23.23
0,3,40.4,18.47
0,0,59.73,18.99
0,0,39.6,19.86
0,0,38.2,20.6
0,0,37.67,23.03
0,0,40.1,28.43
0,0,39.6,38.85
0,1,40.64,45.93
0,1,44.06,44.36
0,1,39.5,43.12
0,2,47.4,40.23
0,2,52.01,37.0
0,2,59.04,36.17
0,2,59.7,34.83
0,2,60.12,33.19
0,2,58.9,32.48
0,2,37.4,33.86
0,2,39.3,35.89
0,2,74.8,38.2
0,3,52.4,39.29
0,3,40.0,38.93
0,3,39.0,38.17
0,3,35.91,34.44
0,3,34.9,27.3
0,3,39.3,21.41
0,0,55.12,22.64
0,0,57.6,23.79
0,0,53.7,23.22
0,0,51.81,25.43
0,0,37.3,31.3
0,0,37.4,43.0
0,1,47.95,46.72
0,1,62.0,43.89
0,1,69.02,43.15
0,2,73.05,41.33
0,2,73.05,39.01
0,2,75.46,38.07
0,2,68.63,36.75
0,2,66.5,36.42
0,2,55.38,37.41
0,2,54.13,38.2
0,2,60.8,39.78
0,2,84.9,41.91
0,3,47.4,42.37
0,3,41.0,41.97
0,3,44.9,41.2
0,3,58.59,37.35
0,3,40.0,29.95
0,3,40.0,24.78
0,0,36.0,19.58
0,0,38.9,20.82
0,0,39.3,21.34
0,0,39.64,23.96
0,0,39.3,29.09
0,0,39.3,37.95
0,1,42.4,45.36
0,1,46.0,44.74
0,1,55.0,43.85
0,2,79.9,40.99
0,2,90.1,38.43
0,2,97.26,36.11
0,2,74.49,35.29
0,2,73.73,34.93
0,2,75.62,35.2
0,2,74.68,35.99
0,2,87.3,37.88
0,2,105.8,39.3
0,3,98.12,40.29
0,3,75.0,40.09
0,3,47.1,38.71
0,3,40.95,34.97
0,3,47.79,26.95
0,3,41.0,21.48
0,0,49.9,16.98
0,0,37.6,17.95
0,0,37.4,18.43
0,0,42.1,20.81
0,0,28.46,25.52
0,0,37.4,33.43
0,1,42.2,40.22
0,1,60.22,39.75
0,1,51.0,39.47
0,2,60.55,36.25
0,2,66.78,33.67
0,2,65.2,31.81
0,2,64.9,30.91
0,2,63.5,30.86
0,2,58.72,31.29
0,2,50.1,31.96
0,2,50.94,33.37
0,2,69.9,34.8
0,3,41.0,35.13
0,3,45.0,35.15
0,3,43.0,34.1
0,3,43.56,30.73
0,3,41.9,23.27
0,3,40.0,18.5
0,0,34.5,18.34
0,0,34.3,19.41
0,0,27.1,19.92
0,0,32.4,22.47
0,0,31.0,27.58
0,0,36.29,36.19
0,1,39.9,43.51
0,1,41.5,43.01
0,1,43.55,42.59
0,2,42.3,39.13
0,2,45.79,36.36
0,2,42.4,34.36
0,2,40.0,33.37
0,2,42.4,33.28
0,2,41.1,33.71
0,2,57.0,34.42
0,2,57.0,35.91
0,2,80.1,37.46
0,3,58.8,37.81
0,3,57.4,37.86
0,3,71.0,36.75
0,3,58.97,33.13
0,3,41.5,25.12
0,3,54.72,19.98
0,0,38.8,18.98
0,0,40.5,20.1
0,0,37.3,20.63
0,0,31.99,23.26
0,0,29.85,28.54
0,0,34.7,37.42
0,1,47.19,44.98
0,1,55.28,44.48
0,1,70.97,44.03
0,2,71.7,40.46
0,2,71.25,37.59
0,2,70.73,35.52
0,2,67.69,34.5
0,2,65.6,34.38
0,2,62.66,34.82
0,2,60.45,35.54
0,2,66.29,37.07
0,2,74.54,38.66
0,3,50.0,39.02
0,3,39.0,39.07
0,3,40.7,37.93
0,3,41.0,34.21
0,3,37.5,25.97
0,3,40.1,20.67
0,0,46.15,21.06
0,0,43.23,22.2
0,0,41.71,22.79
0,0,37.0,25.03
0,0,35.9,29.87
0,0,35.49,39.45
0,1,39.5,48.4
0,1,41.0,47.61
0,1,34.01,46.89
0,2,41.56,43.87
0,2,44.34,41.36
0,2,44.03,39.27
0,2,41.69,37.98
0,2,47.34,37.64
0,2,36.48,38.21
0,2,40.0,38.94
0,2,46.17,40.49
0,2,65.6,41.63
0,3,46.9,42.12
0,3,42.0,41.74
0,3,40.4,40.44
0,3,56.36,36.58
0,3,47.89,28.47
0,3,55.73,23.02
0,0,42.0,21.48
0,0,50.4,22.0
0,0,46.7,23.11
0,0,40.3,25.09
0,0,36.0,29.72
0,0,37.68,40.63
0,1,38.76,48.0
0,1,43.84,46.0
0,1,48.51,45.1
0,2,51.72,42.67
0,2,55.13,39.84
0,2,54.92,39.11
0,2,54.41,37.45
0,2,53.38,36.36
0,2,52.31,35.66
0,2,50.14,36.83
0,2,51.88,38.93
0,2,62.57,41.06
0,3,42.4,41.65
0,3,40.4,41.1
0,3,40.0,39.94
0,3,34.9,36.48
0,3,30.66,29.04
0,3,32.2,23.57
0,0,34.7,25.05
0,0,38.0,25.65
0,0,36.52,25.45
0,0,28.3,27.62
0,0,28.97,33.48
0,0,34.2,45.52
0,1,38.0,49.59
0,1,51.4,46.62
0,1,49.0,46.38
0,2,50.11,44.63
0,2,51.07,42.42
0,2,65.33,41.49
0,2,63.97,40.05
0,2,65.8,39.81
0,2,61.73,40.81
0,2,68.27,41.82
0,2,73.5,43.03
0,2,79.72,45.23
0,3,68.83,45.59
0,3,53.07,44.92
0,3,45.0,43.87
0,3,44.05,39.98
0,3,44.47,31.99
0,3,48.0,27.22
0,0,50.25,26.86
0,0,41.0,27.64
0,0,43.08,28.37
0,0,38.3,30.94
0,0,38.89,35.2
0,0,44.9,46.5
0,1,53.1,55.05
0,1,63.83,53.73
0,1,75.6,53.4
0,2,77.06,51.38
0,2,75.3,49.06
0,2,74.0,46.82
0,2,70.67,45.22
0,2,70.2,45.42
0,2,70.2,45.67
0,2,70.32,46.46
0,2,75.82,48.11
0,2,78.28,49.59
0,3,70.2,49.73
0,3,72.72,48.85
0,3,55.94,46.58
0,3,44.9,42.65
0,3,45.0,33.88
0,3,40.5,28.28
0,0,40.0,24.51
0,0,47.4,25.44
0,0,41.0,26.09
0,0,42.0,28.25
0,0,41.54,32.1
0,0,43.0,42.31
0,1,54.34,50.1
0,1,75.98,49.33
0,1,76.7,48.92
0,2,76.69,46.95
0,2,76.61,44.62
0,2,76.56,42.57
0,2,76.35,41.31
0,2,76.03,41.37
0,2,74.89,41.74
0,2,72.05,42.57
0,2,76.06,44.31
0,2,79.3,45.07
0,3,76.91,44.91
0,3,74.19,44.12
0,3,57.4,42.74
0,3,49.9,38.79
0,3,43.0,30.74
0,3,47.4,25.68
0,0,33.09,21.36
0,0,35.26,22.45
0,0,31.88,23.04
0,0,33.04,25.57
0,0,33.6,30.51
0,0,35.05,40.12
0,1,38.86,47.96
0,1,48.92,47.35
0,1,63.0,46.85
0,2,67.61,43.73
0,2,69.58,40.98
0,2,66.81,38.86
0,2,65.11,37.73
0,2,52.55,37.66
0,2,51.22,38.08
0,2,57.73,38.85
0,2,55.35,40.48
0,2,71.19,41.83
0,3,70.0,42.03
0,3,50.09,41.81
0,3,41.23,40.57
0,3,39.63,36.66
0,3,56.76,28.28
0,3,52.42,22.91
0,0,43.0,16.54
0,0,41.7,17.48
0,0,39.47,17.94
0,0,35.68,20.26
0,0,27.81,24.85
0,0,36.1,32.55
0,1,44.48,39.16
0,1,47.52,38.7
0,1,48.0,38.45
0,2,50.0,35.32
0,2,48.99,32.79
0,2,46.55,30.99
0,2,47.86,30.11
0,2,50.1,30.08
0,2,39.0,30.5
0,2,39.9,31.16
0,2,46.06,32.55
0,2,50.23,33.95
0,3,46.05,34.26
0,3,44.67,34.27
0,3,45.73,33.25
0,3,49.92,29.96
0,3,47.82,22.67
0,3,49.2,18.02
0,0,39.9,13.47
0,0,35.1,14.29
0,0,34.0,14.64
0,0,33.8,16.47
0,0,34.5,20.29
0,0,29.6,26.63
0,1,35.0,33.08
0,1,35.0,32.5
0,1,39.9,32.27
0,2,42.4,29.69
0,2,59.14,27.72
0,2,60.12,26.23
0,2,48.42,25.39
0,2,45.87,25.21
0,2,43.69,25.78
0,2,46.4,26.34
0,2,50.06,27.49
0,2,57.64,28.47
0,3,52.4,29.02
0,3,36.2,28.8
0,3,35.0,27.92
0,3,35.0,25.12
0,3,34.6,19.09
0,3,33.6,15.16
0,0,31.9,14.72
0,0,30.1,15.54
0,0,27.8,16.14
0,0,26.35,18.2
0,0,26.31,22.8
0,0,26.35,31.3
0,1,27.43,36.85
0,1,33.0,35.58
0,1,37.0,34.68
0,2,37.9,32.24
0,2,38.4,29.39
0,2,45.0,28.83
0,2,48.0,27.8
0,2,40.5,26.42
0,2,34.6,25.69
0,2,32.82,26.94
0,2,51.0,28.67
0,2,79.61,30.72
0,3,49.9,31.73
0,3,49.0,31.45
0,3,35.65,30.92
0,3,34.5,27.71
0,3,37.9,21.85
0,3,33.4,16.93
0,0,29.9,14.36
0,0,30.5,16.04
0,0,30.1,14.96
0,0,25.86,16.67
0,0,25.2,21.34
0,0,26.03,30.36
0,1,30.5,33.15
0,1,30.5,30.88
0,1,30.1,29.76
0,2,31.0,28.22
0,2,34.9,26.14
0,2,37.4,25.4
0,2,35.1,24.5
0,2,39.9,24.15
0,2,34.6,24.97
0,2,31.0,25.3
0,2,35.1,27.17
0,2,52.4,28.82
0,3,64.9,29.3
0,3,53.98,29.36
0,3,47.4,29.15
0,3,37.04,25.99
0,3,35.1,20.87
0,3,31.0,16.06
0,0,27.29,11.82
0,0,26.57,12.57
0,0,24.22,12.88
0,0,24.1,14.66
0,0,26.08,18.0
0,0,26.61,23.28
0,1,26.74,28.03
0,1,26.92,27.63
0,1,34.9,27.48
0,2,40.6,25.53
0,2,38.0,23.8
0,2,35.1,22.29
0,2,34.9,21.85
0,2,34.7,21.77
0,2,34.6,22.0
0,2,36.0,22.57
0,2,53.06,23.95
0,2,66.79,24.89
0,3,77.11,25.63
0,3,61.2,25.45
0,3,71.68,24.52
0,3,54.9,22.05
0,3,59.54,16.68
0,3,46.38,13.13
0,0,32.22,12.08
0,0,29.44,12.71
0,0,13.93,13.04
0,0,13.48,14.81
0,0,12.74,18.15
0,0,13.29,23.65
0,1,20.03,28.56
0,1,50.77,28.19
0,1,47.02,28.3
0,2,46.19,25.97
0,2,56.93,24.06
0,2,55.32,22.74
0,2,51.85,22.11
0,2,60.65,22.24
0,2,46.4,22.64
0,2,46.48,23.18
0,2,50.9,24.32
0,2,56.09,25.36
0,3,57.57,25.59
0,3,55.88,25.52
0,3,42.4,24.7
0,3,40.0,22.23
0,3,42.24,16.65
0,3,36.9,13.21
0,0,31.16,14.37
0,0,30.0,15.17
0,0,28.1,15.56
0,0,26.0,17.62
0,0,26.33,21.62
0,0,29.86,28.28
0,1,35.0,34.07
0,1,44.0,33.65
0,1,50.98,33.55
0,2,54.4,30.81
0,2,57.4,28.58
0,2,53.13,27.01
0,2,44.8,26.25
0,2,39.29,26.3
0,2,39.9,26.71
0,2,42.4,27.32
0,2,52.25,28.59
0,2,77.61,29.81
0,3,59.9,30.1
0,3,36.3,30.07
0,3,32.6,29.14
0,3,36.0,26.24
0,3,35.0,19.77
0,3,34.08,15.69
0,0,29.9,16.06
0,0,34.4,16.97
0,0,26.23,17.42
0,0,39.9,19.68
0,0,30.0,24.14
0,0,30.0,31.6
0,1,32.0,38.04
0,1,37.9,37.59
0,1,47.57,37.38
0,2,50.73,34.33
0,2,52.13,31.87
0,2,51.51,30.12
0,2,50.1,29.26
0,2,48.95,29.25
0,2,47.05,29.67
0,2,39.9,30.32
0,2,41.87,31.68
0,2,51.51,33.04
0,3,47.5,33.35
0,3,37.45,33.35
0,3,39.9,32.34
0,3,39.9,29.14
0,3,37.99,22.03
0,3,40.66,17.51
0,0,30.0,17.74
0,0,35.1,18.85
0,0,32.0,19.31
0,0,26.92,21.62
0,0,23.06,26.6
0,0,31.1,35.03
0,1,30.27,43.35
0,1,32.4,42.72
0,1,34.8,42.15
0,2,35.0,38.8
0,2,35.0,36.24
0,2,39.9,34.27
0,2,49.01,33.16
0,2,41.0,32.81
0,2,34.9,33.42
0,2,31.0,34.08
0,2,31.0,35.44
0,2,40.0,36.75
0,3,52.4,37.47
0,3,55.97,37.31
0,3,55.0,36.21
0,3,42.0,32.65
0,3,39.0,24.95
0,3,35.0,19.85
0,0,42.0,16.76
0,0,35.0,17.66
0,0,30.0,18.28
0,0,30.4,20.62
0,0,14.47,25.81
0,0,10.92,35.32
0,1,19.9,41.69
0,1,4.99,40.32
0,1,29.9,39.17
0,2,30.0,36.4
0,2,30.0,33.27
0,2,32.0,32.54
0,2,31.0,31.39
0,2,34.7,29.77
0,2,34.7,29.05
0,2,34.1,30.41
0,2,39.0,32.3
0,2,41.0,34.53
0,3,38.0,35.66
0,3,34.7,35.36
0,3,33.7,34.77
0,3,28.1,31.22
0,3,32.0,24.68
0,3,21.45,19.14
0,0,27.2,11.98
0,0,27.3,13.37
0,0,30.1,12.43
0,0,20.87,13.81
0,0,25.56,17.77
0,0,25.58,25.57
0,1,25.81,28.16
0,1,29.9,26.14
0,1,26.33,25.24
0,2,26.38,23.94
0,2,29.9,22.15
0,2,34.9,21.54
0,2,35.8,20.77
0,2,40.4,20.47
0,2,34.15,21.17
0,2,31.0,21.46
0,2,30.0,23.08
0,2,34.3,24.5
0,3,30.5,24.89
0,3,32.0,24.93
0,3,32.0,24.76
0,3,27.34,22.01
0,3,27.4,17.59
0,3,23.79,13.46
0,0,25.07,12.85
0,0,23.19,13.71
0,0,25.03,14.04
0,0,24.76,15.94
0,0,24.91,19.63
0,0,25.98,25.6
0,1,22.58,30.8
0,1,41.92,30.35
0,1,47.95,29.92
0,2,49.9,27.81
0,2,50.0,25.95
0,2,49.7,24.32
0,2,48.16,23.83
0,2,47.24,23.63
0,2,46.1,23.86
0,2,43.86,24.44
0,2,43.64,25.9
0,2,47.37,26.93
0,3,46.08,27.73
0,3,41.08,27.59
0,3,34.94,26.64
0,3,25.46,23.96
0,3,27.09,18.19
0,3,28.51,14.29
0,0,27.74,13.84
0,0,25.76,14.62
0,0,21.1,14.99
0,0,23.6,16.98
0,0,25.31,20.88
0,0,25.68,27.45
0,1,27.45,33.1
0,1,37.0,32.66
0,1,39.9,32.49
0,2,43.1,29.84
0,2,43.2,27.69
0,2,45.0,26.17
0,2,41.4,25.43
0,2,42.8,25.44
0,2,39.4,25.82
0,2,37.0,26.39
0,2,43.1,27.62
0,2,59.9,28.83
0,3,36.67,29.1
0,3,41.7,29.09
0,3,47.36,28.22
0,3,35.8,25.4
0,3,35.1,19.13
0,3,35.1,15.14
0,0,32.4,14.83
0,0,27.8,15.68
0,0,31.0,16.08
0,0,28.0,18.19
0,0,27.47,22.39
0,0,27.9,29.47
0,1,28.97,35.51
0,1,33.59,35.04
0,1,40.45,34.77
0,2,41.97,31.94
0,2,44.91,29.65
0,2,49.0,28.03
0,2,46.04,27.24
0,2,47.5,27.2
0,2,47.32,27.59
0,2,48.8,28.19
0,2,48.8,29.48
0,2,52.4,30.77
0,3,49.96,31.07
0,3,46.73,31.08
0,3,41.57,30.15
0,3,37.09,27.15
0,3,33.92,20.49
0,3,31.5,16.22
0,0,17.1,14.79
0,0,11.73,15.64
0,0,6.86,16.04
0,0,0.55,18.14
0,0,34.0,22.31
0,0,26.77,29.35
0,1,29.6,35.36
0,1,39.9,34.91
0,1,40.99,34.66
0,2,38.06,31.84
0,2,39.4,29.55
0,2,39.4,27.94
0,2,41.69,27.14
0,2,47.0,27.11
0,2,44.08,27.5
0,2,47.1,28.1
0,2,47.77,29.38
0,2,56.35,30.66
0,3,57.42,30.95
0,3,53.99,30.96
0,3,42.36,30.04
0,3,39.9,27.05
0,3,39.97,20.42
0,3,36.27,16.17
0,0,29.45,15.23
0,0,28.55,16.18
0,0,28.18,16.57
0,0,28.93,18.59
0,0,29.18,22.94
0,0,29.65,30.33
0,1,30.0,37.59
0,1,31.36,36.98
0,1,34.19,36.48
0,2,41.11,33.59
0,2,44.0,31.37
0,2,43.74,29.67
0,2,44.43,28.72
0,2,42.9,28.42
0,2,38.7,28.97
0,2,37.4,29.55
0,2,42.4,30.78
0,2,46.38,31.93
0,3,49.98,32.56
0,3,45.9,32.4
0,3,40.9,31.45
0,3,33.69,28.33
0,3,36.26,21.59
0,3,29.03,17.11
0,0,21.87,14.35
0,0,15.98,15.15
0,0,15.99,15.7
0,0,14.0,17.73
0,0,12.51,22.26
0,0,13.21,30.65
0,1,12.17,36.17
0,1,13.02,34.92
0,1,24.46,33.94
0,2,30.0,31.55
0,2,29.74,28.79
0,2,29.91,28.21
0,2,29.91,27.21
0,2,29.2,25.83
0,2,29.23,25.16
0,2,29.57,26.35
0,2,31.0,28.03
0,2,32.49,30.02
0,3,34.34,31.0
0,3,32.33,30.76
0,3,31.44,30.24
0,3,28.94,27.11
0,3,29.69,21.35
0,3,27.01,16.5
0,0,18.91,15.11
0,0,15.15,16.91
0,0,15.11,15.82
0,0,13.42,17.69
0,0,12.91,22.67
0,0,17.1,32.17
0,1,30.03,35.02
0,1,42.93,32.72
0,1,44.95,31.37
0,2,46.2,29.72
0,2,50.0,27.57
0,2,59.53,26.76
0,2,43.8,25.83
0,2,44.0,25.41
0,2,46.61,26.23
0,2,40.97,26.57
0,2,51.31,28.51
0,2,64.86,30.24
0,3,37.5,30.77
0,3,36.0,30.86
0,3,42.15,30.66
0,3,35.9,27.39
0,3,33.0,21.99
0,3,30.0,16.91
0,0,35.1,14.39
0,0,34.4,15.38
0,0,34.2,15.75
0,0,34.3,17.85
0,0,30.1,21.97
0,0,36.5,28.69
0,1,41.5,34.46
0,1,50.0,33.98
0,1,40.0,33.36
0,2,47.9,31.02
0,2,52.7,28.97
0,2,60.92,27.15
0,2,55.9,26.59
0,2,59.66,26.31
0,2,55.53,26.55
0,2,52.7,27.18
0,2,54.84,28.76
0,2,76.59,29.91
0,3,42.91,30.79
0,3,40.98,30.67
0,3,40.9,29.64
0,3,42.91,26.68
0,3,39.36,20.33
0,3,39.6,15.99
0,0,34.4,14.64
0,0,30.0,15.47
0,0,28.87,15.87
0,0,28.72,17.95
0,0,31.97,22.08
0,0,31.16,29.04
0,1,34.87,34.99
0,1,45.09,34.54
0,1,49.57,34.3
0,2,49.56,31.51
0,2,49.63,29.24
0,2,56.01,27.65
0,2,49.1,26.86
0,2,45.61,26.84
0,2,47.1,27.23
0,2,47.98,27.82
0,2,48.9,29.09
0,2,51.9,30.36
0,3,52.69,30.65
0,3,49.1,30.66
0,3,44.0,29.74
0,3,36.99,26.78
0,3,38.43,20.2
0,3,37.9,16.0
0,0,37.33,13.56
0,0,36.3,14.32
0,0,34.2,14.69
0,0,33.0,16.64
0,0,33.05,20.47
0,0,37.09,26.94
0,1,41.5,32.49
0,1,53.07,32.04
0,1,57.58,31.87
0,2,59.32,29.27
0,2,61.86,27.16
0,2,60.13,25.68
0,2,54.61,24.96
0,2,54.83,24.97
0,2,54.74,25.35
0,2,54.01,25.91
0,2,54.96,27.13
0,2,58.24,28.32
0,3,57.96,28.59
0,3,54.9,28.58
0,3,50.0,27.71
0,3,43.13,24.94
0,3,42.4,18.77
0,3,37.92,14.85
0,0,40.75,13.38
0,0,36.6,14.13
0,0,34.0,14.49
0,0,33.08,16.42
0,0,34.5,20.19
0,0,35.1,26.54
0,1,39.93,32.01
0,1,48.5,31.58
0,1,51.85,31.44
0,2,63.0,28.88
0,2,63.08,26.79
0,2,61.67,25.33
0,2,59.0,24.61
0,2,57.08,24.63
0,2,49.9,25.01
0,2,45.92,25.57
0,2,46.5,26.77
0,2,50.52,27.94
0,3,47.0,28.21
0,3,39.9,28.19
0,3,41.04,27.33
0,3,44.8,24.6
0,3,44.9,18.51
0,3,42.0,14.65
0,0,43.15,15.75
0,0,38.42,16.74
0,0,36.11,17.14
0,0,33.8,19.22
0,0,32.04,23.72
0,0,32.55,31.36
0,1,32.0,38.85
0,1,33.76,38.23
0,1,42.4,37.69
0,2,49.0,34.7
0,2,51.0,32.41
0,2,47.39,30.66
0,2,47.66,29.67
0,2,39.4,29.35
0,2,37.0,29.91
0,2,37.4,30.5
0,2,36.9,31.75
0,2,56.98,32.95
0,3,65.91,33.6
0,3,54.9,33.44
0,3,45.1,32.47
0,3,41.2,29.25
0,3,46.0,22.31
0,3,38.0,17.68
0,0,38.1,17.37
0,0,33.83,18.3
0,0,33.0,18.88
0,0,30.0,21.32
0,0,27.01,26.72
0,0,28.48,36.62
0,1,29.74,43.36
0,1,32.7,41.96
0,1,35.1,40.61
0,2,36.9,37.72
0,2,41.5,34.55
0,2,43.3,33.72
0,2,40.88,32.53
0,2,37.04,30.81
0,2,34.9,30.16
0,2,35.0,31.5
0,2,34.9,33.42
0,2,37.99,35.68
0,3,71.15,36.85
0,3,62.23,36.57
0,3,54.56,35.96
0,3,41.6,32.33
0,3,44.05,25.55
0,3,38.33,19.78
0,0,34.0,23.82
0,0,33.0,24.41
0,0,32.4,24.23
0,0,28.97,26.31
0,0,28.79,31.94
0,0,29.69,43.53
0,1,40.7,47.49
0,1,54.9,44.65
0,1,52.5,44.34
0,2,51.1,42.66
0,2,54.31,40.55
0,2,49.91,39.66
0,2,40.7,38.28
0,2,40.7,38.02
0,2,44.9,38.96
0,2,39.74,39.91
0,2,36.6,41.09
0,2,48.37,43.2
0,3,40.7,43.55
0,3,40.7,42.92
0,3,43.0,41.93
0,3,36.71,38.2
0,3,36.6,30.53
0,3,33.8,25.92
0,0,30.1,28.97
0,0,30.3,29.84
0,0,31.5,30.63
0,0,26.97,33.38
0,0,28.35,38.03
0,0,28.84,50.46
0,1,31.2,59.72
0,1,38.92,58.28
0,1,47.4,57.67
0,2,52.85,55.5
0,2,50.0,53.0
0,2,51.74,50.61
0,2,45.3,48.87
0,2,44.9,48.98
0,2,42.4,49.23
0,2,41.2,50.05
0,2,42.96,51.78
0,2,53.0,53.4
0,3,53.42,53.55
0,3,45.02,52.66
0,3,39.9,50.27
0,3,37.6,46.02
0,3,38.0,36.61
0,3,35.2,30.53
0,0,29.78,31.23
0,0,28.66,32.43
0,0,30.3,33.26
0,0,24.79,35.88
0,0,27.02,40.7
0,0,25.71,53.79
0,1,35.0,63.65
0,1,51.19,62.63
0,1,50.48,61.86
0,2,51.44,59.4
0,2,44.55,56.53
0,2,48.44,53.98
0,2,48.59,52.38
0,2,44.08,52.18
0,2,42.18,52.57
0,2,40.41,53.52
0,2,42.24,55.54
0,2,55.43,56.49
0,3,49.0,56.27
0,3,35.8,55.37
0,3,39.9,53.66
0,3,44.68,48.72
0,3,37.0,38.95
0,3,33.0,32.64
0,0,33.7,29.23
0,0,29.54,30.4
0,0,31.96,31.18
0,0,24.95,33.68
0,0,11.4,38.35
0,0,14.96,50.83
0,1,42.24,60.17
0,1,44.35,59.21
0,1,47.35,58.35
0,2,52.59,56.05
0,2,49.02,53.32
0,2,48.69,50.88
0,2,40.0,49.37
0,2,37.0,49.26
0,2,36.0,49.63
0,2,39.58,50.55
0,2,45.34,52.53
0,2,60.42,53.45
0,3,64.99,53.26
0,3,56.7,52.41
0,3,44.9,50.84
0,3,41.73,46.16
0,3,49.9,36.7
0,3,43.76,30.63
0,0,34.0,23.34
0,0,30.97,24.24
0,0,29.49,24.86
0,0,29.56,26.92
0,0,30.02,30.66
0,0,31.76,40.57
0,1,40.02,48.07
0,1,48.96,47.29
0,1,51.94,46.82
0,2,52.03,44.93
0,2,51.22,42.7
0,2,48.42,40.74
0,2,44.41,39.54
0,2,41.67,39.56
0,2,39.49,39.91
0,2,41.78,40.68
0,2,44.3,42.35
0,2,49.57,43.11
0,3,49.74,42.96
0,3,44.79,42.23
0,3,39.79,40.92
0,3,37.84,37.13
0,3,37.54,29.4
0,3,34.71,24.49
0,0,38.76,20.59
0,0,34.2,21.71
0,0,31.1,22.29
0,0,29.97,24.46
0,0,29.94,29.24
0,0,30.2,38.79
0,1,30.66,47.58
0,1,34.2,46.78
0,1,45.16,45.97
0,2,38.0,43.03
0,2,43.0,40.58
0,2,42.09,38.53
0,2,52.47,37.27
0,2,45.5,36.89
0,2,39.0,37.43
0,2,40.01,38.12
0,2,43.32,39.64
0,2,44.9,40.79
0,3,49.38,41.27
0,3,43.98,40.92
0,3,39.16,39.66
0,3,36.37,35.87
0,3,36.33,27.91
0,3,34.9,22.53
0,0,32.49,16.88
0,0,30.9,17.74
0,0,29.24,18.36
0,0,27.88,20.64
0,0,29.75,25.74
0,0,29.66,35.32
0,1,28.47,41.78
0,1,31.83,40.37
0,1,32.49,39.15
0,2,35.3,36.44
0,2,38.88,33.42
0,2,42.0,32.66
0,2,43.75,31.48
0,2,37.77,29.91
0,2,33.84,29.25
0,2,35.0,30.53
0,2,39.9,32.4
0,2,48.3,34.57
0,3,48.08,35.64
0,3,52.8,35.35
0,3,47.79,34.72
0,3,35.0,31.24
0,3,33.84,24.69
